,OSA,Healthy
FLa-O1d,0.0003918779691204375,0.00019564569876213026
FLa-O1t,0.0014382435108146595,0.0008256137425238988
FLa-O1a,-0.0014754745185461544,-0.0021385020652686564
FLa-O1s,-0.0017171639205285191,-0.0023959492135401414
FLa-O1b,-0.000831318994894548,-0.0011917559105017413
FLa-FRd,-0.002625137717174669,-0.0040499648555015165
FLa-FRt,-0.001951164198783836,-0.004124638241529492
FLa-FRa,-0.0014503732928839333,-0.004857053832477112
FLa-FRs,-0.0014807022332927948,-0.0038239933327953333
FLa-FRb,-0.0017161091716810374,-0.004523595632938412
FLa-C4d,-0.002620094310262086,-0.004607347483174469
FLa-C4t,-0.0026603711089921633,-0.005242521285445854
FLa-C4a,-0.004537905843486893,-0.010678650848855354
FLa-C4s,-0.003395212009666955,-0.006394186666466345
FLa-C4b,-0.0020031894392898977,-0.0035922834516074545
FLa-O2d,0.001733828515679833,0.001107625523178558
FLa-O2t,0.0018705792850839506,0.0008804639577616686
FLa-O2a,0.0009325338142933244,0.0008187153902916822
FLa-O2s,-0.0014096474712375511,-0.0017264175075205972
FLa-O2b,0.00016621911048446668,-7.888267815356833e-05
FLs-FLb,0.0020079241512246633,-6.88834322907477e-05
FLs-C3d,-0.002484748940838063,-0.003981752798500403
FLs-C3t,-0.0027567999265404918,-0.004634428590251431
FLs-C3a,-0.0032911317806158884,-0.004331694627864027
FLs-C3s,0.0005406839257525081,-0.0018812669397257782
FLs-C3b,-0.002584066649581196,-0.004553558784481504
FLs-O1d,0.00029022135423468495,0.0004578016396044629
FLs-O1t,-0.0008933684922332586,-0.0009507588905098369
FLs-O1a,-0.0009365177632480934,-0.0009697133075097428
FLs-O1s,-0.005421462495102868,-0.009206736906454405
FLs-O1b,-0.00014706252770904692,0.00031890007172296594
FLs-FRd,-0.0029597937874095417,-0.005572119035620415
FLs-FRt,-0.0018784951326108038,-0.0037655380732329767
FLs-FRa,-0.0026749917443356494,-0.006341813989523518
FLs-FRs,-0.0038165198046088062,-0.01077138060580318
FLs-FRb,-0.004009327204606158,-0.007159572943211621
FLs-C4d,-0.0037154344116898546,-0.006919457528798456
FLs-C4t,-0.002060120117327102,-0.0031568703910078008
FLs-C4a,-0.0017153061897886319,-0.0035990499292254665
FLs-C4s,-0.0026518818546903927,-0.00780088841632965
FLs-C4b,-0.002742530486152514,-0.00535705356411049
FLs-O2d,0.0021566768395835175,0.0016585201456854573
FLs-O2t,-0.00023643804012083515,-0.00016136783867887793
FLs-O2a,-0.0004147726950311383,-0.0004478214563563458
FLs-O2s,0.0007232460221000706,0.00044019334725959355
FLs-O2b,0.0027073205287486144,0.001521276481804132
FLb-C3d,0.0009732723514820765,0.0010712837403875578
FLb-C3t,-0.0010971899837061768,-0.0014113382900004363
FLb-C3a,-0.001869489030106169,-0.002167852266949118
FLb-C3s,0.0004898854611758283,0.0002515776999755271
FLb-C3b,0.0028133895745602938,0.0029673428849623313
FLb-O1d,0.0049986488898576525,0.002665624213476269
FLb-O1t,0.0013392307016146254,0.001136602023531448
FLb-O1a,-0.0009269552591575171,-0.0008553245017680977
FLb-O1s,0.0029981786741631205,0.0015656564606757444
FLb-O1b,0.004722519185088266,0.0023351048081970056
FLb-FRd,-0.000725674616511882,-0.0022315290472629964
FLb-FRt,-0.0031366217849757975,-0.0057945751508431415
FLb-FRa,-0.00443534199945076,-0.007604850402588373
FLb-FRs,-0.0020569144066914743,-0.004338597615813269
FLb-FRb,-0.0043483740049570585,-0.008989156819878314
FLb-C4d,-0.0001459553105367318,-0.0006189854380952056
FLb-C4t,-0.0015231347295261925,-0.002467401886626755
FLb-C4a,-0.0009593825144726384,-0.0015908018823683173
FLb-C4s,-0.003144034087061983,-0.004155018088814528
FLb-C4b,0.0010183490389122987,0.00010417649619018626
FLb-O2d,0.002481407642671537,0.0015598371489216703
FLb-O2t,0.0018788785197837658,0.0009512907009251462
FLb-O2a,0.0028914145556849227,0.001175826395066425
FLb-O2s,0.004121129477772168,0.0019393310287796179
FLb-O2b,0.002700726203441606,0.0008341801637706863
C3d-C3t,-0.0017113540725935375,-0.0028695772312730705
C3d-C3a,-4.821261045589813e-05,-0.00015160049331830632
C3d-C3s,0.0005480746700727817,-4.668012339206914e-05
C3d-C3b,-0.0008113648311037714,-0.0028872217111103266
C3d-O1d,0.000464254483122262,0.0015203863752234269
C3d-O1t,-0.00010366067753460773,-1.5698286052546956e-05
C3d-O1a,0.0010078761221079913,0.0006328563745384988
C3d-O1s,-0.0013358254783950503,-0.0008854723868240028
C3d-O1b,0.00035772914042530554,8.38924980618075e-05
C3d-FRd,-0.0036805311788851956,-0.00864382135821355
C3d-FRt,-0.003223706898720762,-0.006058774599327149
C3d-FRa,-0.0041444346440733335,-0.007583464991191455
C3d-FRs,-0.0037586272547075763,-0.009447448124970859
C3d-FRb,-0.0025992368606618235,-0.0048581375068019825
C3d-C4d,-0.001156728064898325,-0.005284104839809882
C3d-C4t,-0.004038987495337277,-0.008588573091670328
C3d-C4a,-0.0005945024156598963,-0.0010649539120775352
C3d-C4s,-0.0022918377349500857,-0.005047675293917269
C3d-C4b,-0.006403187773633921,-0.01546060318561541
C3d-O2d,-0.0025888227773102008,-0.0034474634470001075
C3d-O2t,-0.00038753172073740003,-0.0002225422087621943
C3d-O2a,0.003817532311998398,0.0011448243428176647
C3d-O2s,-0.0004710574806264599,-0.00019406071451442104
C3d-O2b,0.0005613515965765193,0.0003080788269012727
C3t-C3a,0.003401721188104176,0.0010315758416939865
C3t-C3s,0.002957052575409367,0.0011642076417159963
C3t-C3b,0.0023269154382386833,0.0004134680764895116
C3t-O1d,-7.059031333550252e-05,1.5728242399493065e-05
C3t-O1t,0.002158328894847247,0.0038831633632398555
C3t-O1a,0.002416852712743201,0.0013837486294387656
C3t-O1s,0.0028811519494298934,0.002107170074314951
C3t-O1b,-0.0010590379358357883,-0.0010212378386052876
C3t-FRd,-0.001989588212807919,-0.004448574783658527
C3t-FRt,-0.004931654484225323,-0.010097607173716237
C3t-FRa,-0.0029856730308399308,-0.00541985682515771
C3t-FRs,-0.0018460484175080922,-0.003547938395498736
C3t-FRb,-0.0020921119169209123,-0.004007104050699804
C3t-C4d,-0.0004636192299444699,-0.0022520908749001554
C3t-C4t,-0.011485734553105451,-0.02641553784158776
C3t-C4a,-0.003137973755152909,-0.0062058270367852855
C3t-C4s,-0.0027020809857153526,-0.005208912918126379
C3t-C4b,-0.005383428823591337,-0.013842917952529904
C3t-O2d,-0.0009223023537984713,-0.0017342854076369371
C3t-O2t,0.0029384133963659886,0.002274294714674025
C3t-O2a,0.0044890591041276675,0.002152137502322881
C3t-O2s,0.0019007312557350914,0.001340969005010573
C3t-O2b,0.001109164767966147,0.0008428595819117965
C3a-C3s,0.005886184491461516,0.002677672274914232
C3a-C3b,0.002663721139122604,0.0011089935333818885
C3a-O1d,0.0024329133829242766,0.0015346477877464849
C3a-O1t,0.003693665647951274,0.0019492870161557819
C3a-O1a,-0.00046030847928212585,0.0014078140480000612
C3a-O1s,-0.001309276731778573,-0.0011808782085622749
C3a-O1b,-0.001351968886945886,-0.0012990272825338474
C3a-FRd,0.0008320856169339667,0.0008307421227580684
C3a-FRt,-0.0010802165368514987,-0.0019434271241470212
C3a-FRa,-0.003598496572441698,-0.00879229315011397
C3a-FRs,-0.0028172992307175207,-0.00596331874685421
C3a-FRb,-0.002435163137398743,-0.0041910566340243914
C3a-C4d,-0.001186402299208264,-0.0014925320568712202
C3a-C4t,-0.002600084118218701,-0.004831940516988551
C3a-C4a,-0.008244037599171607,-0.016075001041105617
C3a-C4s,-0.004408450402150383,-0.0080372187058249
C3a-C4b,-0.005566334061482696,-0.009783656118210755
C3a-O2d,-0.00016809923768134038,-0.0003579343195606666
C3a-O2t,0.0010149120273716165,0.0009324592851163405
C3a-O2a,0.00018232713767269028,-0.0001450925104471095
C3a-O2s,0.0007674147392594179,0.0006171687631116137
C3a-O2b,-0.0006295382796514908,-0.000724593141776084
C3s-C3b,-0.00025525774500686474,-0.0005785803221947942
C3s-O1d,-0.0029333081932909127,-0.005144254221417474
C3s-O1t,0.0002265369014357024,6.920410353425017e-05
C3s-O1a,0.0004195669367823915,0.0003375115334570788
C3s-O1s,0.0012653631664527438,0.0013918275175852323
C3s-O1b,-0.003395939755504785,-0.004471434275238855
C3s-FRd,-0.002404841389553844,-0.004057800542468596
C3s-FRt,-0.0034843306110577932,-0.0063200411227316055
C3s-FRa,-0.003729331411676493,-0.006825335210284199
C3s-FRs,-0.007228480512431726,-0.01935815219874685
C3s-FRb,-0.0018652589404760367,-0.0034542801943158404
C3s-C4d,-0.002116967749082862,-0.004388473348815156
C3s-C4t,-0.004169261911820118,-0.007859070220878592
C3s-C4a,-0.0035305440028778577,-0.006384229035028485
C3s-C4s,-0.008454609646625536,-0.022686690992463506
C3s-C4b,-0.006084024858935263,-0.017157698189139932
C3s-O2d,-0.001460094354166685,-0.002683845731946024
C3s-O2t,7.672197127539952e-05,-1.8408172674415703e-08
C3s-O2a,-0.0010375734654473972,-0.0010702557253983217
C3s-O2s,-0.007575841689775324,-0.013913013279592138
C3s-O2b,-0.0026485543716946312,-0.004616808113091238
C3b-O1d,0.0005543859904152472,-0.0005409954231922178
C3b-O1t,0.00038335091591278227,0.00042238024784506075
C3b-O1a,0.0012470625102198405,0.0006782761433069617
C3b-O1s,0.0007434484307721296,0.0005981060032856667
C3b-O1b,0.009377847995923515,0.010054041006568594
C3b-FRd,-0.00216913213954023,-0.0036331664651600578
C3b-FRt,-0.002237602698255045,-0.004139225834343986
C3b-FRa,-0.0037039794135895997,-0.0058318194852659405
C3b-FRs,-0.0029272993104758178,-0.005052754777974113
C3b-FRb,0.00441123342772675,0.0021306230137614216
C3b-C4d,-0.0027297423356328816,-0.005559406373952884
C3b-C4t,-0.003585752969872151,-0.010052951650192632
C3b-C4a,-0.005674407488650597,-0.008874097553078124
C3b-C4s,-0.004712226338927152,-0.010890817185929293
C3b-C4b,-0.006355549186016743,-0.01746659652303294
C3b-O2d,0.0016118543995061803,0.0006613207401076722
C3b-O2t,-0.00011710065943556902,-0.00022126860481127864
C3b-O2a,-0.00023538562148669174,-0.0005087436500318857
C3b-O2s,0.000493409945125287,0.00036580811055496825
C3b-O2b,0.006894073296132638,0.002905891095218767
O1d-O1t,0.0034393928836860925,0.0017800956770133581
O1d-O1a,0.008013603812607826,0.002287035014691881
O1d-O1s,0.0025239879632493484,0.0016552552391123584
O1d-O1b,0.002691872508091487,0.0011278657531374695
O1d-FRd,-0.0007671445053481038,-0.00467704214990774
O1d-FRt,-0.0010860479445120748,-0.0018456019938904104
O1d-FRa,-0.0025385127540137947,-0.004493896660131929
O1d-FRs,-0.0026773643249412542,-0.005278620062804771
O1d-FRb,-0.0008507893098175515,-0.001798969138955162
O1d-C4d,-0.0029102708496118145,-0.005898966723216145
O1d-C4t,-0.001494478872435668,-0.0026100579875697177
O1d-C4a,-0.0017788162776182024,-0.0028484439939563573
O1d-C4s,-0.0016249055405716847,-0.003522840160526476
O1d-C4b,-0.0031414788703623435,-0.005420943623766178
O1d-O2d,-0.003027439255479961,-0.004450806592593738
O1d-O2t,0.0005928731898974908,0.00011101262427080606
O1d-O2a,0.001242199460373014,0.0005200139314161347
O1d-O2s,0.0025883498759097434,0.0011199926559542495
O1d-O2b,0.002420169754600714,0.0013645934698849542
O1t-O1a,-0.000539627727821803,-0.004129562216061884
O1t-O1s,0.002163495500404701,0.0006784251475665936
O1t-O1b,0.0006903450795528971,0.0003571515580997796
O1t-FRd,-4.689836638259307e-05,-6.766584918511018e-05
O1t-FRt,0.004456445942973254,0.003431012523513624
O1t-FRa,-0.0002366578689471752,-0.00043649733096530474
O1t-FRs,3.0627730463636643e-05,-8.188215229832548e-05
O1t-FRb,0.002293969561448475,0.0010847561625543889
O1t-C4d,-0.0005284316016330542,-0.0007075457822732914
O1t-C4t,0.0020802034900246082,0.0020686372932042065
O1t-C4a,-0.0005245672801103879,-0.000598430676690418
O1t-C4s,-0.0005239650452615195,-0.0004573053482301837
O1t-C4b,-0.0009349518386343447,-0.000804604442519502
O1t-O2d,0.0013150791588003898,0.0007540088360347287
O1t-O2t,-0.0037353100933305273,-0.008923480521817864
O1t-O2a,-0.003634454270705305,-0.007853340364441953
O1t-O2s,0.0006648598785455068,0.0005894597501906562
O1t-O2b,-0.0008280338590061765,-0.0011212612513671787
O1a-O1s,-0.001367204142804007,-0.0012211274419982002
O1a-O1b,-0.0001871296841456682,-0.00023778161485840606
O1a-FRd,-0.00019034074480426448,-0.00014443330051790642
O1a-FRt,-0.0003073369569312495,-0.0006220249810816884
O1a-FRa,0.007018248732908837,0.003445463867618441
O1a-FRs,-0.0005472928483538388,-0.0005360642099081433
O1a-FRb,0.0026712046103090506,0.001179992083082707
O1a-C4d,-0.0004410493496123092,-0.0007349911698450535
O1a-C4t,0.0002783807317233784,0.00014024314470326962
O1a-C4a,-0.0025486252095269927,-0.00345446787589762
O1a-C4s,-0.000615251240003845,-0.000659236061882789
O1a-C4b,0.001472917981205419,0.0005559090176012382
O1a-O2d,0.001175159985067878,0.0005935291293105254
O1a-O2t,-0.0022613289840076396,-0.004427239150243071
O1a-O2a,-0.00463273817038278,-0.008419469250040832
O1a-O2s,0.001212378867423146,0.00019928257845291708
O1a-O2b,0.00025569848266485877,9.520685823856834e-05
O1s-O1b,0.0007906077143600834,0.0007184769805468106
O1s-FRd,-0.0009560076615889297,-0.0010988503823542027
O1s-FRt,-0.0013770071223640598,-0.00162148654381892
O1s-FRa,-0.0022436310178835404,-0.0037411762766169517
O1s-FRs,0.00047733697116923425,0.000637165334109612
O1s-FRb,0.004079144785760988,0.0019310256353121205
O1s-C4d,-0.0016636033258474177,-0.0016052482011098533
O1s-C4t,-0.0016372909486245767,-0.0027790544632523414
